id,origin,normalize,predict
6590088,android+app+automobile+design+ecommerce+form+home+ios+iphone+list+options+service+ui+ux,android+ecommerce+automobile+ui+mobile+home+ux+list+design+options+form+ios+service,mobile+form+ecommerce
5512477,blue+calendar+contacts+cuberto+day+dentist+diary+graphics+health+history+interface+list+treatment+ui+ux,ui+history+cuberto+interface+diary+calendar+dentist+health+list+treatment+ux+day+contacts+graphics+blue,mobile+blue
5591068,app+book+cart+clean+details+ios+list+mobile+price+profile+search+shop+ui+ux,price+cart+ui+search+mobile+book+ux+details+ios+list+shop+profile+simple+website,mobile+website+profile
6419367,bank+bank account+bank app+bank card+banking+bump up+business+cards+chart+design system+finance app+fintech+illustration+interface+number+payment+share+space+statistics+style guide,bank card+statistics+style guide+chart+design system+illustration+bank account+interface+number+checkout+cards+share+fintech+business+finance+space+bump up,mobile+chart+checkout+finance
6542423,album covers preview+cards design+music player+next song artist+playlist scroll+top tracks list,top tracks list+album covers preview+next song artist+cards design+music+playlist scroll,mobile+music
5770632,app+card+design+list+sketch+tourism+ui,travel+ui+mobile+list+sketch+design+card,mobile+travel
6428026,dasboard+interface+managment+task app+task flow+task list+task management+task manager+tasks+ui+ux,task management+dasboard+ui+task flow+task app+tasks+task manager+managment+interface+task list+ux,mobile
5320392,about+app+details+hiwow+landing+layout+list+media+menu+movie+profile+tv show+video+web+youtube,landing+movie+hiwow+menu+tv show+mobile+about+youtube+details+layout+list+profile+video+media+website,mobile+website+profile+travel
6838801,android app+app+app concept+app design+appstore+bookshelf+colorful app+conceptual design+creative+dark app+dashboard+design+ecommerce+inspiration+reading list+typography+ui+uiux+user interface+ux,reading list+ecommerce+bookshelf+ui+mobile+colorful app+creative+dark app+typography+ux+dashboard+inspiration+design+conceptual design+app concept+appstore,mobile+dashboard+ecommerce
6202543,app+dailyui+design+ios+iphonex+list+luova studio+management app+manager+style+task+task app+task management+todo+tools+typography+ui+ux+wstyle,manager+task management+wstyle+todo+management app+ui+tools+luova studio+task app+mobile+ux+typography+list+task+design+style+ios,mobile
4111420,admin+checklist+desktop+employees+leader+list+report+sales+ui+web,report+leader+checklist+desktop+admin+ui+list+employees+website+sales,mobile+website
4885527,app+chart+chat+johnyvino+list+live+menu+option+profile+search+study+video,option+search+social+chart+mobile+menu+list+live+study+profile+video+johnyvino,mobile+chart+profile
6803518,analytics dashboard+banking app+chart insights+credit card+currency exchange+finance application+fintech startup+ios 12 app+mobile+money transfer+payments transactions+portfolio management+product design+transaction list+wallet balance,currency exchange+wallet balance+fintech startup+product design+payments transactions+portfolio management+chart insights+analytics dashboard+mobile+money transfer+credit card+transaction list+finance+website+ios 12 app,mobile+website+finance
5960680,colors+condensed+extended+font+fonts+foundry+sans+serif+type+typo+typofonderie+typo foundry+typography+typography collection,font+typography collection+condensed+extended+foundry+typo foundry+colors+type+fonts+typography+sans+typofonderie+typo+serif,mobile+yellow
6544752,account+app design+app ui+card+chart+credit card+finance+grid+ios app+ios app design+list+pay+payment+transaction,grid+chart+mobile+checkout+transaction+pay+list+credit card+ios app design+finance+account+card+app ui,mobile+chart+grid+checkout+finance
5979340,block+clean+design+freebie+header+hero+image+light+list+minimal+music+music player+player+ui+ui design+ux+ux design+web+web design,web design+block+ui+ux design+ux+hero+image+list+freebie+light+design+player+music+header+simple+website,mobile+website+music
3840455,analytics+business+chart+dashboard+financial+graph+list+listing+ranking+statistics+stats,statistics+listing+analytics+ranking+chart+stats+dashboard+list+business+finance+graph,mobile+chart+dashboard+finance+blue
6132034,app+art+auction+buy+category+crypto currency+dark+dark app+ecomerce+fine art+interface+interface design+ios dark+list of products+profile+sell+ui+user profile+values+widget,crypto currency+ui+ios dark+widget+interface+auction+user profile+category+mobile+buy+interface design+list of products+ecomerce+sell+dark app+profile+black+art+values+fine art,mobile+website+profile+black
5402521,app+background+bank+bank account+bank app+bank card+banking+banking app+business+cards+chart+design+finance app+fintech+graph+interface+list+ui+ux design+web,bank card+ui+ux design+chart+mobile+bank account+interface+cards+fintech+list+business+design+finance+background+graph+website,mobile+website+chart+finance
5546661,banner photo image+content page amenities+landing page+list available+map location pin+price cart inner content+real estate apartments+send request+share like login form+slider arrows next,landing+content page amenities+price cart inner content+banner photo image+real estate apartments+slider arrows next+map location pin+send request+list available+share like login form,mobile+landing
6398450,after effects ae interface+animation motion gif+blue background+bubble circle fluid water wave+clean style blue color gradient+color fluid selection list menu+dive scuba diving swim+ios iphone x iphonex+mobile app ui ux design+profile screen photograph+rank page list post feed thread+sea ocean fish vacation icon+social network media,bubble circle fluid water wave+color fluid selection list menu+blue background+after effects ae interface+rank page list post feed thread+ios iphone x iphonex+social network media+animation motion gif+mobile app ui ux design+profile screen photograph+sea ocean fish vacation icon+clean style blue color gradient+dive scuba diving swim,website
4149240,app+dashboard+data+design+interface+list+machine learning+management+ui+user+ux+web,machine learning+ui+data+mobile+interface+ux+user+dashboard+list+design+website+management,mobile+website+dashboard
5362001,app+chat+design+list+sketch+social+ui,ui+social+mobile+list+sketch+design,mobile
4942130,beautiful+creator+dribbble+instadribbble+johnyvino+mockup+plugin+sketch+upload,creator+dribbble+instadribbble+beautiful+upload+mockup+sketch+plugin+johnyvino,mobile
3141791,app+contacts+crm+dashboard+design+interface+list+table+ui+user+ux+web,ui+mobile+interface+ux+crm+table+user+dashboard+list+design+contacts+website,mobile+website+dashboard
6417660,analytic+app+chart+dashboard+interface+statistics+task+task app+task flow+task list+task management+ui+ux,statistics+task management+ui+task flow+analytic+mobile+chart+task app+interface+task list+ux+dashboard+task,mobile+chart+dashboard
5958960,app+app branding+application+booking+feed+ios+list+massage+mobile+patern+profile+ui+ui design+user interface+user interface design+ux,booking+patern+ui+feed+mobile+app branding+massage+ux+list+profile+ios+website,mobile+website+profile
6689013,animation+app+clean+dashboard+design+interaction+ios+johnyvino+mobile+todo+todo and translator+todo app+todoist+todolist+todo list+translate+translation+translator+ui+ux,ui+todo list+dashboard+design+ios+website+johnyvino+interaction+todo+mobile+ux+todo app+translate+translator+todoist+todolist+animation+translation+simple+todo and translator,mobile+website+dashboard
6782431,app+card+design+drink+list+orange+shop+sketch+ui,yellow+ui+mobile+shop+card+list+sketch+design+food,mobile+food+yellow
6022407,book+home page+list page+read+ui+品牌+应用+消息列表+设计,设计+ui+品牌+home page+book+消息列表+list page+应用+read,mobile
6822376,app+block chain+daily+list+market+practice+ui+wallet,market+practice+ui+block chain+mobile+daily+list+finance,mobile+finance
4532141,beard+graphic design+illustration+list+phone+products+shopping+shopping cart,products+shopping+beard+shopping cart+illustration+list+graphic design+phone,mobile
6169728,app design+bookmarks+concept+filter+list+listen+play+player+podcast+popular+settings+streaming+ui+ux,settings+listen+play+ui+mobile+bookmarks+filter+ux+streaming+list+player+popular+podcast+concept,mobile
5947654,bottom navigation+bottom search+bottom sheet+design+horizontal list+iphone x+madeintoronto+minimal+navigation+quick access+recent contacts+search+ui+ux,horizontal list+ui+search+bottom navigation+navigation+bottom search+quick access+ux+madeintoronto+iphone x+design+recent contacts+bottom sheet+simple,mobile
3796280,admin+app+charts+dashboard+design+interface+list+table+ui+ux+web,admin+ui+mobile+interface+ux+table+dashboard+list+design+charts+website,mobile+website+dashboard+blue
5723090,book shelf list+books listen audio player+icons categories set+landing page animation+like time headphones+mobile phone iphone android+onboarding app sign up+slider preview content photos,landing page animation+mobile phone iphone android+books listen audio player+like time headphones+icons categories set+book shelf list+slider preview content photos+onboarding app sign up,mobile
6857108,app+clean+dashboard+design+graphs+list+management+metrics+project+simple+tooploox+ui+user+user experience+userinterface+ux+web+web app,tooploox+userinterface+ui+project+mobile+ux+graphs+dashboard+list+user+user experience+design+metrics+simple+website+management,mobile+website+dashboard
5125147,app+calendar+clean+dashboard+date+hiwow+list+map+message+mobile+notification+profile,hiwow+message+mobile+date+calendar+map+dashboard+list+profile+notification+simple+website,mobile+website+dashboard+profile
6097927,app+clean+comment+contact+facebook+gallery+image+list+map+photo+photo album+picture+profile+review+social+ui+web+website,contact+photo album+ui+social+mobile+gallery+map+image+comment+list+picture+profile+review+photo+simple+website,mobile+website+profile
5843885,adobe xd+app design+appointment+bookiing+booking+calendar+forgot password+haircut+iconography+illustration+list+login+mnimal design+mobile+signup+typography+typography art,haircut+booking+adobe xd+typography art+mobile+illustration+iconography+typography+calendar+signup+list+forgot password+mnimal design+bookiing+appointment+website,mobile+website
5786159,app+cards+clean+design+detail page+detail screen+flat+gantt+gantt chart+graphic design+list+main+material+mobile+project management+ui+ux+vector+vibrant,ui+gantt+list+design+project management+website+detail screen+detail page+mobile+ux+material+cards+vibrant+main+graphic design+flat+vector+gantt chart+simple,mobile+website
6570111,app+calendar+chat+clean+colours+design system+inbox+interface+ios+mobile+projects+schedule+task list+tasks+ui+ux+vibrant,ui+social+design system+mobile+inbox+tasks+interface+task list+ux+calendar+ios+colours+projects+schedule+vibrant+simple+website,mobile+website+list
6413001,clothing assistant ai image+dashboard infographic chart+date period select+expenses income manager+finances stats piechart+item buy sell+list chart tabs,item buy sell+expenses income manager+dashboard infographic chart+list chart tabs+finances stats piechart+date period select+clothing assistant ai image,mobile
5770976,android app+android app design+app+apps+apps design+checklist+reminder+subash+task app+task list+to-do list+to do task,checklist+apps+subash+mobile+reminder+task app+to-do list+task list+to do task+android app design+apps design,mobile
5521569,app+card+chat+clean+description+hiwow+list+location+medical+mobile+profile+review+ui,medical+hiwow+location+ui+social+mobile+review+list+profile+description+card+simple+website,mobile+website+profile
5698033,button+check out+clean+date+details+list+maps+message+mobile+navigation+navigation menu+news+post+price+shipping+track+ui,shipping+price+button+maps+ui+message+mobile+date+checkout+navigation+post+details+track+list+navigation menu+news+simple+website,mobile+website+checkout
5062288,card style black+dark clean green white color+dashboard courses category+fitness workout fitbit gym+health coach sport+interface+ios iphone x iphonex+mobile app ui ux design+progress bar video+statistics lesson list,statistics lesson list+interface+dark clean green white color+ios iphone x iphonex+health coach sport+mobile app ui ux design+card style black+fitness workout fitbit gym+progress bar video+dashboard courses category,website
